iso_code,location,total_cases,date,total_vaccinations_per_hundred,population_density
AND,Andorra,13758.0,2021-06-07,51.94,163.755
AND,Andorra,13813.0,2021-06-14,64.01,163.755
AND,Andorra,13842.0,2021-06-21,79.24,163.755
AND,Andorra,13882.0,2021-06-28,85.58,163.755
AND,Andorra,14075.0,2021-07-12,87.69,163.755
AND,Andorra,14273.0,2021-07-19,103.14,163.755
AND,Andorra,14678.0,2021-08-01,108.11,163.755
AND,Andorra,14924.0,2021-08-15,114.8,163.755
AND,Andorra,15025.0,2021-08-29,120.13,163.755
AND,Andorra,15167.0,2021-09-26,127.79,163.755
AND,Andorra,15222.0,2021-10-03,128.62,163.755
AND,Andorra,15516.0,2021-10-31,130.92,163.755
AND,Andorra,18010.0,2021-12-05,133.3,163.755
AND,Andorra,19440.0,2021-12-12,144.92,163.755
AND,Andorra,21730.0,2021-12-26,146.85,163.755
AND,Andorra,29888.0,2022-01-16,169.61,163.755
AND,Andorra,33025.0,2022-01-23,175.59,163.755
AND,Andorra,36599.0,2022-02-06,177.8,163.755
AND,Andorra,37140.0,2022-02-13,178.38,163.755
AND,Andorra,37589.0,2022-02-20,189.48,163.755
AND,Andorra,38794.0,2022-03-13,190.37,163.755
AND,Andorra,39713.0,2022-03-27,190.61,163.755
AND,Andorra,40328.0,2022-04-10,190.75,163.755
AND,Andorra,41013.0,2022-04-24,190.95,163.755
AND,Andorra,41349.0,2022-05-01,191.24,163.755
AND,Andorra,42572.0,2022-05-22,191.61,163.755
AND,Andorra,42894.0,2022-05-29,191.72,163.755
AND,Andorra,43224.0,2022-06-12,191.85,163.755
AND,Andorra,43774.0,2022-06-26,192.11,163.755
AND,Andorra,44177.0,2022-07-03,192.19,163.755
AND,Andorra,44671.0,2022-07-10,192.29,163.755
AND,Andorra,45975.0,2022-08-21,192.97,163.755
AND,Andorra,46027.0,2022-09-04,193.12,163.755
AND,Andorra,46113.0,2022-09-11,193.15,163.755
AND,Andorra,46366.0,2022-10-16,193.28,163.755
AND,Andorra,46664.0,2022-11-13,193.34,163.755
AND,Andorra,47606.0,2022-12-18,195.69,163.755
AND,Andorra,47839.0,2023-01-29,196.34,163.755
AND,Andorra,47875.0,2023-02-26,196.58,163.755
AND,Andorra,47939.0,2023-04-09,196.68,163.755
AND,Andorra,48015.0,2023-05-21,196.71,163.755
AND,Andorra,48015.0,2023-08-06,196.71,163.755
AND,Andorra,48015.0,2023-09-24,196.73,163.755
AGO,Angola,20782.0,2021-03-01,0.0,23.89
AGO,Angola,21055.0,2021-03-08,0.02,23.89
AGO,Angola,21323.0,2021-03-18,0.14,23.89
AGO,Angola,21696.0,2021-03-24,0.24,23.89
AGO,Angola,22031.0,2021-03-29,0.37,23.89
AGO,Angola,22579.0,2021-04-06,0.51,23.89
AGO,Angola,23331.0,2021-04-11,0.69,23.89
AGO,Angola,24300.0,2021-04-19,1.11,23.89
AGO,Angola,24300.0,2021-04-23,1.28,23.89
AGO,Angola,28477.0,2021-05-12,1.76,23.89
AGO,Angola,30354.0,2021-05-18,1.91,23.89
AGO,Angola,30354.0,2021-05-21,2.13,23.89
AGO,Angola,32149.0,2021-05-26,2.42,23.89
AGO,Angola,34180.0,2021-05-31,2.55,23.89
AGO,Angola,35594.0,2021-06-08,3.14,23.89
AGO,Angola,35594.0,2021-06-10,3.44,23.89
AGO,Angola,36600.0,2021-06-15,3.69,23.89
AGO,Angola,37604.0,2021-06-20,3.88,23.89
AGO,Angola,37604.0,2021-06-24,4.03,23.89
AGO,Angola,38528.0,2021-06-28,4.18,23.89
AGO,Angola,39172.0,2021-07-05,4.25,23.89
AGO,Angola,39881.0,2021-07-12,4.38,23.89
AGO,Angola,40707.0,2021-07-19,4.47,23.89
AGO,Angola,42777.0,2021-08-03,4.72,23.89
AGO,Angola,43592.0,2021-08-09,4.76,23.89
AGO,Angola,44533.0,2021-08-16,4.85,23.89
AGO,Angola,44533.0,2021-08-20,4.93,23.89
AGO,Angola,45817.0,2021-08-25,5.17,23.89
AGO,Angola,47079.0,2021-09-01,5.86,23.89
AGO,Angola,48475.0,2021-09-11,6.94,23.89
AGO,Angola,52307.0,2021-09-19,7.92,23.89
AGO,Angola,54795.0,2021-09-26,8.81,23.89
AGO,Angola,58603.0,2021-10-08,11.45,23.89
AGO,Angola,61245.0,2021-10-14,12.5,23.89
AGO,Angola,62789.0,2021-10-18,14.68,23.89
AGO,Angola,62789.0,2021-10-20,15.91,23.89
AGO,Angola,63775.0,2021-10-24,16.69,23.89
AGO,Angola,63775.0,2021-10-26,17.32,23.89
AGO,Angola,64374.0,2021-11-02,18.68,23.89
AGO,Angola,64654.0,2021-11-07,20.36,23.89
AGO,Angola,64654.0,2021-11-11,21.94,23.89
AGO,Angola,64899.0,2021-11-18,23.13,23.89
AGO,Angola,65011.0,2021-11-21,24.72,23.89
AGO,Angola,65011.0,2021-11-24,25.36,23.89
AGO,Angola,65139.0,2021-12-02,27.67,23.89
AGO,Angola,65244.0,2021-12-06,28.15,23.89
AGO,Angola,65244.0,2021-12-09,29.0,23.89
AGO,Angola,65397.0,2021-12-15,30.36,23.89
AGO,Angola,65868.0,2021-12-23,31.37,23.89
AGO,Angola,71142.0,2021-12-30,32.64,23.89
AGO,Angola,82398.0,2022-01-06,33.15,23.89
AGO,Angola,82398.0,2022-01-08,34.0,23.89
AGO,Angola,88775.0,2022-01-12,34.78,23.89
AGO,Angola,88775.0,2022-01-14,35.66,23.89
AGO,Angola,95902.0,2022-01-23,39.18,23.89
AGO,Angola,95902.0,2022-01-28,40.99,23.89
AGO,Angola,98057.0,2022-02-02,42.26,23.89
AGO,Angola,98351.0,2022-02-09,43.57,23.89
AGO,Angola,98514.0,2022-02-15,44.68,23.89
AGO,Angola,98617.0,2022-02-22,45.69,23.89
AGO,Angola,98701.0,2022-03-02,46.74,23.89
AGO,Angola,98802.0,2022-03-08,47.35,23.89
AGO,Angola,98909.0,2022-03-17,48.5,23.89
AGO,Angola,99010.0,2022-03-25,49.27,23.89
AGO,Angola,99318.0,2022-04-26,50.29,23.89
AGO,Angola,99527.0,2022-05-22,51.79,23.89
AGO,Angola,99761.0,2022-05-29,53.26,23.89
AGO,Angola,99839.0,2022-06-05,54.76,23.89
AGO,Angola,101257.0,2022-06-26,57.31,23.89
AGO,Angola,101600.0,2022-07-03,58.17,23.89
AGO,Angola,102209.0,2022-07-17,59.29,23.89
AGO,Angola,102301.0,2022-07-24,59.91,23.89
AGO,Angola,102636.0,2022-08-07,60.76,23.89
AGO,Angola,102743.0,2022-08-14,61.79,23.89
AGO,Angola,102925.0,2022-08-21,62.16,23.89
AGO,Angola,103022.0,2022-08-28,62.45,23.89
AGO,Angola,103129.0,2022-09-04,62.65,23.89
AGO,Angola,103230.0,2022-10-02,63.57,23.89
AGO,Angola,103257.0,2022-10-09,63.77,23.89
AGO,Angola,103299.0,2022-10-16,64.11,23.89
AGO,Angola,103414.0,2022-10-23,64.39,23.89
AGO,Angola,103598.0,2022-10-30,64.6,23.89
AGO,Angola,104227.0,2022-11-13,65.11,23.89
AGO,Angola,104486.0,2022-11-20,65.27,23.89
AGO,Angola,104659.0,2022-11-27,65.57,23.89
AGO,Angola,104808.0,2022-12-04,65.94,23.89
AGO,Angola,105034.0,2022-12-18,66.6,23.89
AGO,Angola,105095.0,2023-01-01,67.14,23.89
AGO,Angola,105243.0,2023-02-19,67.93,23.89
AGO,Angola,105255.0,2023-02-26,68.85,23.89
AGO,Angola,105277.0,2023-03-05,69.1,23.89
AGO,Angola,105288.0,2023-03-12,69.38,23.89
AGO,Angola,105298.0,2023-03-19,69.68,23.89
AGO,Angola,105316.0,2023-03-26,69.88,23.89
AGO,Angola,105331.0,2023-04-02,70.12,23.89
AGO,Angola,105344.0,2023-04-09,70.37,23.89
AGO,Angola,105353.0,2023-04-16,70.6,23.89
AGO,Angola,105384.0,2023-04-23,70.87,23.89
AGO,Angola,105384.0,2023-04-30,71.14,23.89
AGO,Angola,105561.0,2023-05-07,71.38,23.89
AGO,Angola,105770.0,2023-05-21,71.8,23.89
AGO,Angola,105897.0,2023-06-18,72.95,23.89
AGO,Angola,105926.0,2023-07-23,74.52,23.89
AGO,Angola,105934.0,2023-08-20,75.74,23.89
AGO,Angola,105960.0,2023-09-17,76.74,23.89
AGO,Angola,105976.0,2023-10-22,77.66,23.89
AGO,Angola,106002.0,2023-11-19,77.9,23.89
AIA,Anguilla,17.0,2021-02-04,0.0,0.0
AIA,Anguilla,17.0,2021-02-13,8.45,8.45
AIA,Anguilla,18.0,2021-02-14,17.4,17.4
AIA,Anguilla,18.0,2021-02-26,24.75,24.75
AIA,Anguilla,18.0,2021-03-09,29.6,29.6
AIA,Anguilla,18.0,2021-03-13,31.49,31.49
AIA,Anguilla,21.0,2021-03-19,33.68,33.68
AIA,Anguilla,29.0,2021-04-12,36.75,36.75
AIA,Anguilla,29.0,2021-04-22,43.45,43.45
AIA,Anguilla,109.0,2021-05-17,83.36,83.36
AIA,Anguilla,109.0,2021-05-28,90.97,90.97
AIA,Anguilla,109.0,2021-06-04,91.69,91.69
AIA,Anguilla,109.0,2021-06-11,94.08,94.08
AIA,Anguilla,109.0,2021-06-18,95.72,95.72
AIA,Anguilla,109.0,2021-06-25,99.45,99.45
AIA,Anguilla,109.0,2021-07-02,103.67,103.67
AIA,Anguilla,111.0,2021-07-09,106.76,106.76
AIA,Anguilla,111.0,2021-07-16,112.16,112.16
AIA,Anguilla,112.0,2021-07-23,113.38,113.38
AIA,Anguilla,113.0,2021-07-30,114.59,114.59
AIA,Anguilla,114.0,2021-08-06,116.25,116.25
AIA,Anguilla,127.0,2021-08-20,116.26,116.26
AIA,Anguilla,194.0,2021-09-03,116.34,116.34
AIA,Anguilla,279.0,2021-09-10,116.4,116.4
AIA,Anguilla,312.0,2021-09-17,116.93,116.93
AIA,Anguilla,331.0,2021-09-24,117.05,117.05
AIA,Anguilla,364.0,2021-10-01,117.81,117.81
AIA,Anguilla,544.0,2021-10-15,117.81,117.81
AIA,Anguilla,892.0,2021-11-05,117.82,117.82
AIA,Anguilla,1039.0,2021-11-12,118.3,118.3
AIA,Anguilla,1109.0,2021-11-19,120.09,120.09
AIA,Anguilla,1334.0,2021-11-29,124.27,124.27
AIA,Anguilla,1334.0,2021-12-01,125.43,125.43
AIA,Anguilla,1414.0,2021-12-08,127.76,127.76
AIA,Anguilla,1777.0,2022-01-14,132.56,132.56
AIA,Anguilla,2040.0,2022-01-21,133.88,133.88
AIA,Anguilla,2187.0,2022-01-28,135.09,135.09
AIA,Anguilla,2324.0,2022-02-02,136.12,136.12
AIA,Anguilla,2384.0,2022-02-09,137.2,137.2
AIA,Anguilla,2384.0,2022-02-11,137.2,137.2
AIA,Anguilla,2458.0,2022-02-16,138.53,138.53
AIA,Anguilla,2458.0,2022-02-18,138.53,138.53
AIA,Anguilla,2506.0,2022-02-25,139.6,139.6
AIA,Anguilla,2528.0,2022-03-02,140.94,140.94
AIA,Anguilla,2555.0,2022-03-09,141.21,141.21
AIA,Anguilla,2555.0,2022-03-11,141.21,141.21
AIA,Anguilla,2574.0,2022-03-18,142.59,142.59
AIA,Anguilla,2594.0,2022-03-23,143.06,143.06
AIA,Anguilla,2700.0,2022-04-08,145.66,145.66
AIA,Anguilla,2788.0,2022-05-06,147.24,147.24
AIA,Anguilla,2984.0,2022-05-20,147.9,147.9
AIA,Anguilla,3116.0,2022-05-27,148.65,148.65
AIA,Anguilla,3294.0,2022-06-10,149.18,149.18
AIA,Anguilla,3342.0,2022-06-15,149.6,149.6
AIA,Anguilla,3374.0,2022-06-24,150.7,150.7
AIA,Anguilla,3456.0,2022-07-08,151.54,151.54
AIA,Anguilla,3620.0,2022-08-17,151.8,151.8
AIA,Anguilla,3620.0,2022-08-19,151.8,151.8
AIA,Anguilla,3856.0,2022-09-23,152.05,152.05
AIA,Anguilla,3858.0,2022-09-30,153.73,153.73
AIA,Anguilla,3865.0,2022-10-07,153.76,153.76
AIA,Anguilla,3866.0,2022-10-21,153.9,153.9
AIA,Anguilla,3866.0,2022-12-02,153.94,153.94
AIA,Anguilla,3904.0,2022-12-09,153.94,153.94
AIA,Anguilla,3904.0,2023-01-03,154.15,154.15
AIA,Anguilla,3904.0,2023-01-06,154.15,154.15
AIA,Anguilla,3904.0,2023-02-10,154.24,154.24
AIA,Anguilla,3904.0,2023-03-03,154.97,154.97
AIA,Anguilla,3904.0,2023-03-10,154.97,154.97
ATG,Antigua and Barbuda,427.0,2021-02-16,0.0,231.845
ATG,Antigua and Barbuda,962.0,2021-03-15,25.77,231.845
ATG,Antigua and Barbuda,962.0,2021-03-19,27.38,231.845
ATG,Antigua and Barbuda,1033.0,2021-03-25,28.18,231.845
ATG,Antigua and Barbuda,1122.0,2021-03-31,28.62,231.845
ATG,Antigua and Barbuda,1122.0,2021-04-03,28.83,231.845
ATG,Antigua and Barbuda,1182.0,2021-04-14,29.42,231.845
ATG,Antigua and Barbuda,1182.0,2021-04-16,30.3,231.845
ATG,Antigua and Barbuda,1182.0,2021-04-17,30.54,231.845
ATG,Antigua and Barbuda,1213.0,2021-04-22,31.73,231.845
ATG,Antigua and Barbuda,1229.0,2021-05-07,33.15,231.845
ATG,Antigua and Barbuda,1237.0,2021-05-11,33.34,231.845
ATG,Antigua and Barbuda,1251.0,2021-05-17,36.73,231.845
ATG,Antigua and Barbuda,1251.0,2021-05-21,42.14,231.845
ATG,Antigua and Barbuda,1255.0,2021-05-25,44.8,231.845
ATG,Antigua and Barbuda,1255.0,2021-05-26,47.17,231.845
ATG,Antigua and Barbuda,1255.0,2021-05-27,48.99,231.845
ATG,Antigua and Barbuda,1255.0,2021-05-29,51.56,231.845
ATG,Antigua and Barbuda,1259.0,2021-05-31,53.67,231.845
ATG,Antigua and Barbuda,1259.0,2021-06-03,55.25,231.845
ATG,Antigua and Barbuda,1263.0,2021-06-06,59.27,231.845
ATG,Antigua and Barbuda,1263.0,2021-06-07,61.07,231.845
ATG,Antigua and Barbuda,1263.0,2021-06-09,61.93,231.845
ATG,Antigua and Barbuda,1263.0,2021-06-12,62.63,231.845
ATG,Antigua and Barbuda,1263.0,2021-06-15,63.54,231.845
ATG,Antigua and Barbuda,1263.0,2021-06-17,66.34,231.845
ATG,Antigua and Barbuda,1263.0,2021-06-20,66.98,231.845
ATG,Antigua and Barbuda,1263.0,2021-06-29,68.25,231.845
ATG,Antigua and Barbuda,1263.0,2021-07-01,68.74,231.845
ATG,Antigua and Barbuda,1264.0,2021-07-04,68.99,231.845
ATG,Antigua and Barbuda,1264.0,2021-07-06,69.13,231.845
ATG,Antigua and Barbuda,1264.0,2021-07-08,69.4,231.845
ATG,Antigua and Barbuda,1264.0,2021-07-09,69.68,231.845
ATG,Antigua and Barbuda,1266.0,2021-07-13,70.02,231.845
ATG,Antigua and Barbuda,1266.0,2021-07-15,70.12,231.845
ATG,Antigua and Barbuda,1268.0,2021-07-18,70.52,231.845
ATG,Antigua and Barbuda,1268.0,2021-07-20,70.82,231.845
ATG,Antigua and Barbuda,1268.0,2021-07-21,70.94,231.845
ATG,Antigua and Barbuda,1268.0,2021-07-22,72.35,231.845
ATG,Antigua and Barbuda,1280.0,2021-07-25,72.81,231.845
ATG,Antigua and Barbuda,1280.0,2021-07-28,73.28,231.845
ATG,Antigua and Barbuda,1280.0,2021-07-29,73.42,231.845
ATG,Antigua and Barbuda,1303.0,2021-08-02,73.89,231.845
ATG,Antigua and Barbuda,1303.0,2021-08-04,74.14,231.845
ATG,Antigua and Barbuda,1303.0,2021-08-07,74.55,231.845
ATG,Antigua and Barbuda,1328.0,2021-08-10,74.67,231.845
ATG,Antigua and Barbuda,1328.0,2021-08-14,75.78,231.845
ATG,Antigua and Barbuda,1372.0,2021-08-16,76.18,231.845
ATG,Antigua and Barbuda,1372.0,2021-08-19,76.36,231.845
ATG,Antigua and Barbuda,1490.0,2021-08-22,77.08,231.845
ATG,Antigua and Barbuda,1490.0,2021-08-24,77.74,231.845
ATG,Antigua and Barbuda,1490.0,2021-08-28,78.59,231.845
ATG,Antigua and Barbuda,1638.0,2021-08-30,79.59,231.845
ATG,Antigua and Barbuda,1638.0,2021-08-31,80.05,231.845
ATG,Antigua and Barbuda,1759.0,2021-09-07,83.18,231.845
ATG,Antigua and Barbuda,1759.0,2021-09-10,84.66,231.845
ATG,Antigua and Barbuda,2153.0,2021-09-13,85.23,231.845
ATG,Antigua and Barbuda,2153.0,2021-09-17,87.36,231.845
ATG,Antigua and Barbuda,2603.0,2021-09-24,95.18,231.845
ATG,Antigua and Barbuda,2902.0,2021-09-28,99.52,231.845
ATG,Antigua and Barbuda,2902.0,2021-10-02,102.55,231.845
ATG,Antigua and Barbuda,3403.0,2021-10-04,103.85,231.845
ATG,Antigua and Barbuda,3403.0,2021-10-06,104.33,231.845
ATG,Antigua and Barbuda,3403.0,2021-10-09,105.4,231.845
ATG,Antigua and Barbuda,3738.0,2021-10-13,106.48,231.845
ATG,Antigua and Barbuda,3738.0,2021-10-16,108.12,231.845
ATG,Antigua and Barbuda,3888.0,2021-10-19,109.66,231.845
ATG,Antigua and Barbuda,3888.0,2021-10-23,111.44,231.845
ATG,Antigua and Barbuda,4010.0,2021-10-26,112.51,231.845
ATG,Antigua and Barbuda,4010.0,2021-10-30,113.45,231.845
ATG,Antigua and Barbuda,4040.0,2021-11-05,115.17,231.845
ATG,Antigua and Barbuda,4078.0,2021-11-08,118.57,231.845
ATG,Antigua and Barbuda,4118.0,2021-11-16,123.16,231.845
ATG,Antigua and Barbuda,4133.0,2021-11-21,124.27,231.845
ATG,Antigua and Barbuda,4133.0,2021-11-23,124.85,231.845
ATG,Antigua and Barbuda,4133.0,2021-11-26,125.45,231.845
ATG,Antigua and Barbuda,4141.0,2021-12-02,126.53,231.845
ATG,Antigua and Barbuda,4147.0,2021-12-05,126.65,231.845
ATG,Antigua and Barbuda,4147.0,2021-12-10,127.77,231.845
ATG,Antigua and Barbuda,4198.0,2021-12-19,128.67,231.845
ATG,Antigua and Barbuda,4198.0,2021-12-25,128.81,231.845
ATG,Antigua and Barbuda,4229.0,2021-12-29,129.19,231.845
ATG,Antigua and Barbuda,4411.0,2022-01-06,129.48,231.845
ATG,Antigua and Barbuda,4844.0,2022-01-13,130.33,231.845
ATG,Antigua and Barbuda,5931.0,2022-01-26,131.76,231.845
ATG,Antigua and Barbuda,6558.0,2022-02-05,131.95,231.845
ATG,Antigua and Barbuda,7331.0,2022-02-17,132.72,231.845
ATG,Antigua and Barbuda,7437.0,2022-02-28,133.01,231.845
ATG,Antigua and Barbuda,7437.0,2022-03-01,133.34,231.845
ATG,Antigua and Barbuda,7466.0,2022-03-14,133.71,231.845
ATG,Antigua and Barbuda,7482.0,2022-03-31,133.95,231.845
ATG,Antigua and Barbuda,8119.0,2022-05-30,134.24,231.845
ATG,Antigua and Barbuda,8492.0,2022-06-17,134.5,231.845
ATG,Antigua and Barbuda,8773.0,2022-08-06,136.79,231.845
ATG,Antigua and Barbuda,8974.0,2022-09-16,145.58,231.845
ARG,Argentina,1629908.0,2020-12-29,0.05,16.177
ARG,Argentina,1629908.0,2020-12-30,0.09,16.177
ARG,Argentina,1629908.0,2020-12-31,0.1,16.177
ARG,Argentina,1629908.0,2021-01-01,0.1,16.177
ARG,Argentina,1629908.0,2021-01-02,0.1,16.177
ARG,Argentina,1690372.0,2021-01-03,0.1,16.177
ARG,Argentina,1690372.0,2021-01-04,0.13,16.177
ARG,Argentina,1690372.0,2021-01-05,0.15,16.177
ARG,Argentina,1690372.0,2021-01-06,0.17,16.177
ARG,Argentina,1690372.0,2021-01-07,0.21,16.177
ARG,Argentina,1690372.0,2021-01-08,0.27,16.177
ARG,Argentina,1690372.0,2021-01-09,0.3,16.177
ARG,Argentina,1775105.0,2021-01-10,0.3,16.177
ARG,Argentina,1775105.0,2021-01-11,0.34,16.177
ARG,Argentina,1775105.0,2021-01-12,0.39,16.177
ARG,Argentina,1775105.0,2021-01-13,0.42,16.177
ARG,Argentina,1775105.0,2021-01-14,0.46,16.177
ARG,Argentina,1775105.0,2021-01-15,0.5,16.177
ARG,Argentina,1775105.0,2021-01-16,0.51,16.177
ARG,Argentina,1853051.0,2021-01-17,0.51,16.177
ARG,Argentina,1853051.0,2021-01-18,0.53,16.177
ARG,Argentina,1853051.0,2021-01-19,0.56,16.177
ARG,Argentina,1853051.0,2021-01-20,0.61,16.177
ARG,Argentina,1853051.0,2021-01-21,0.64,16.177
ARG,Argentina,1853051.0,2021-01-22,0.66,16.177
ARG,Argentina,1853051.0,2021-01-23,0.67,16.177
ARG,Argentina,1932367.0,2021-01-24,0.67,16.177
ARG,Argentina,1932367.0,2021-01-25,0.7,16.177
ARG,Argentina,1932367.0,2021-01-26,0.73,16.177
ARG,Argentina,1932367.0,2021-01-27,0.75,16.177
ARG,Argentina,1932367.0,2021-01-28,0.78,16.177
ARG,Argentina,1932367.0,2021-01-29,0.83,16.177
ARG,Argentina,1932367.0,2021-01-30,0.86,16.177
ARG,Argentina,1993552.0,2021-01-31,0.86,16.177
ARG,Argentina,1993552.0,2021-02-01,0.9,16.177
ARG,Argentina,1993552.0,2021-02-02,0.95,16.177
ARG,Argentina,1993552.0,2021-02-03,1.01,16.177
ARG,Argentina,1993552.0,2021-02-04,1.07,16.177
ARG,Argentina,1993552.0,2021-02-05,1.15,16.177
ARG,Argentina,1993552.0,2021-02-06,1.17,16.177
ARG,Argentina,2044821.0,2021-02-07,1.17,16.177
ARG,Argentina,2044821.0,2021-02-08,1.22,16.177
ARG,Argentina,2044821.0,2021-02-09,1.27,16.177
ARG,Argentina,2044821.0,2021-02-10,1.3,16.177
ARG,Argentina,2044821.0,2021-02-11,1.34,16.177
ARG,Argentina,2044821.0,2021-02-12,1.38,16.177
ARG,Argentina,2044821.0,2021-02-13,1.38,16.177
ARG,Argentina,2095565.0,2021-02-14,1.38,16.177
ARG,Argentina,2095565.0,2021-02-15,1.39,16.177
ARG,Argentina,2095565.0,2021-02-16,1.39,16.177
ARG,Argentina,2095565.0,2021-02-17,1.44,16.177
ARG,Argentina,2095565.0,2021-02-18,1.58,16.177
ARG,Argentina,2095565.0,2021-02-19,1.73,16.177
ARG,Argentina,2095565.0,2021-02-20,1.8,16.177
ARG,Argentina,2138252.0,2021-02-21,1.85,16.177
ARG,Argentina,2138252.0,2021-02-22,2.0,16.177
ARG,Argentina,2138252.0,2021-02-23,2.19,16.177
ARG,Argentina,2138252.0,2021-02-24,2.39,16.177
ARG,Argentina,2138252.0,2021-02-25,2.57,16.177
ARG,Argentina,2138252.0,2021-02-26,2.75,16.177
ARG,Argentina,2138252.0,2021-02-27,2.79,16.177
ARG,Argentina,2182953.0,2021-02-28,2.8,16.177
ARG,Argentina,2182953.0,2021-03-01,2.97,16.177
ARG,Argentina,2182953.0,2021-03-02,3.13,16.177
ARG,Argentina,2182953.0,2021-03-03,3.29,16.177
ARG,Argentina,2182953.0,2021-03-04,3.54,16.177
ARG,Argentina,2182953.0,2021-03-05,3.78,16.177
ARG,Argentina,2182953.0,2021-03-06,3.9,16.177
ARG,Argentina,2226676.0,2021-03-07,3.93,16.177
ARG,Argentina,2226676.0,2021-03-08,4.15,16.177
ARG,Argentina,2226676.0,2021-03-09,4.41,16.177
ARG,Argentina,2226676.0,2021-03-10,4.77,16.177
ARG,Argentina,2226676.0,2021-03-11,5.18,16.177
ARG,Argentina,2226676.0,2021-03-12,5.53,16.177
ARG,Argentina,2226676.0,2021-03-13,5.64,16.177
ARG,Argentina,2276955.0,2021-03-14,5.66,16.177
ARG,Argentina,2276955.0,2021-03-15,5.96,16.177
ARG,Argentina,2276955.0,2021-03-16,6.25,16.177
ARG,Argentina,2276955.0,2021-03-17,6.56,16.177
ARG,Argentina,2276955.0,2021-03-18,6.86,16.177
ARG,Argentina,2276955.0,2021-03-19,7.14,16.177
ARG,Argentina,2276955.0,2021-03-20,7.25,16.177
ARG,Argentina,2328586.0,2021-03-21,7.3,16.177
ARG,Argentina,2328586.0,2021-03-22,7.48,16.177
ARG,Argentina,2328586.0,2021-03-23,7.71,16.177
ARG,Argentina,2328586.0,2021-03-24,7.8,16.177
ARG,Argentina,2328586.0,2021-03-25,8.02,16.177
ARG,Argentina,2328586.0,2021-03-26,8.23,16.177
ARG,Argentina,2328586.0,2021-03-27,8.35,16.177
ARG,Argentina,2400067.0,2021-03-28,8.39,16.177
ARG,Argentina,2400067.0,2021-03-29,8.66,16.177
ARG,Argentina,2400067.0,2021-03-30,9.02,16.177
ARG,Argentina,2400067.0,2021-03-31,9.4,16.177
ARG,Argentina,2400067.0,2021-04-01,9.66,16.177
ARG,Argentina,2400067.0,2021-04-02,9.81,16.177
ARG,Argentina,2400067.0,2021-04-03,9.97,16.177
ARG,Argentina,2494044.0,2021-04-04,10.08,16.177
ARG,Argentina,2494044.0,2021-04-05,10.44,16.177
ARG,Argentina,2494044.0,2021-04-06,10.87,16.177
ARG,Argentina,2494044.0,2021-04-07,11.39,16.177
ARG,Argentina,2494044.0,2021-04-08,11.91,16.177
ARG,Argentina,2494044.0,2021-04-09,12.44,16.177
ARG,Argentina,2494044.0,2021-04-10,12.65,16.177
ARG,Argentina,2647413.0,2021-04-11,12.75,16.177
ARG,Argentina,2647413.0,2021-04-12,13.15,16.177
ARG,Argentina,2647413.0,2021-04-13,13.56,16.177
ARG,Argentina,2647413.0,2021-04-14,13.94,16.177
ARG,Argentina,2647413.0,2021-04-15,14.27,16.177
ARG,Argentina,2647413.0,2021-04-16,14.54,16.177
ARG,Argentina,2647413.0,2021-04-17,14.64,16.177
ARG,Argentina,2811936.0,2021-04-18,14.69,16.177
ARG,Argentina,2811936.0,2021-04-19,14.88,16.177
ARG,Argentina,2811936.0,2021-04-20,15.15,16.177
ARG,Argentina,2811936.0,2021-04-21,15.54,16.177
ARG,Argentina,2811936.0,2021-04-22,15.93,16.177
ARG,Argentina,2811936.0,2021-04-23,16.36,16.177
ARG,Argentina,2811936.0,2021-04-24,16.56,16.177
ARG,Argentina,2977690.0,2021-04-25,16.67,16.177
ARG,Argentina,2977690.0,2021-04-26,17.05,16.177
ARG,Argentina,2977690.0,2021-04-27,17.38,16.177
ARG,Argentina,2977690.0,2021-04-28,17.73,16.177
ARG,Argentina,2977690.0,2021-04-29,18.08,16.177
ARG,Argentina,2977690.0,2021-04-30,18.33,16.177
ARG,Argentina,2977690.0,2021-05-01,18.37,16.177
ARG,Argentina,3119183.0,2021-05-02,18.46,16.177
ARG,Argentina,3119183.0,2021-05-03,18.85,16.177
ARG,Argentina,3119183.0,2021-05-04,19.36,16.177
ARG,Argentina,3119183.0,2021-05-05,19.89,16.177
ARG,Argentina,3119183.0,2021-05-06,20.34,16.177
ARG,Argentina,3119183.0,2021-05-07,20.79,16.177
ARG,Argentina,3119183.0,2021-05-08,20.96,16.177
ARG,Argentina,3263891.0,2021-05-09,21.0,16.177
ARG,Argentina,3263891.0,2021-05-10,21.31,16.177
ARG,Argentina,3263891.0,2021-05-11,21.62,16.177
ARG,Argentina,3263891.0,2021-05-12,22.05,16.177
ARG,Argentina,3263891.0,2021-05-13,22.47,16.177
ARG,Argentina,3263891.0,2021-05-14,22.91,16.177
ARG,Argentina,3263891.0,2021-05-15,23.11,16.177
ARG,Argentina,3429880.0,2021-05-16,23.26,16.177
ARG,Argentina,3429880.0,2021-05-17,23.67,16.177
ARG,Argentina,3429880.0,2021-05-18,24.11,16.177
ARG,Argentina,3429880.0,2021-05-19,24.48,16.177
ARG,Argentina,3429880.0,2021-05-20,24.88,16.177
ARG,Argentina,3429880.0,2021-05-21,25.27,16.177
ARG,Argentina,3429880.0,2021-05-22,25.49,16.177
ARG,Argentina,3664540.0,2021-05-23,25.59,16.177
